R E   tau stati

0 15 -1 1322044694,2350
1 16 12 3 3 0 0 0 0 0 0 0 0 0 0 1322044694,2660
0 5 -1 1322044694,3010
0 6 -1 1322044694,3550
0 7 -1 1322044694,3900
0 8 -1 1322044694,4210
0 9 -1 1322044694,4620
0 10 -1 1322044694,5150
0 11 -1 1322044694,5500
0 12 -1 1322044694,6000
0 13 -1 1322044694,6350
0 14 -1 1322044694,6660
0 15 -1 1322044694,7050
0 16 -1 1322044694,7600
0 17 -1 1322044694,7950
0 18 -1 1322044694,8270
0 19 -1 1322044694,8600
1 20 15 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044694,9160
0 6 -1 1322044694,9550
0 7 -1 1322044694,9850
0 8 -1 1322044695,0200
0 9 -1 1322044695,0500
0 10 -1 1322044695,1100
0 11 -1 1322044695,1410
0 12 -1 1322044695,1800
0 13 -1 1322044695,2350
0 14 -1 1322044695,2700
0 15 -1 1322044695,3000
0 16 -1 1322044695,3350
0 17 -1 1322044695,3940
0 18 -1 1322044695,4350
0 19 -1 1322044695,4660
0 20 -1 1322044695,5260
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044695,5560
0 4 -1 1322044695,5900
0 5 -1 1322044695,6210
0 6 -1 1322044695,6600
0 7 -1 1322044695,6900
0 8 -1 1322044695,7500
0 9 -1 1322044695,7800
0 10 -1 1322044695,8270
0 11 -1 1322044695,8850
0 12 -1 1322044695,9250
0 13 -1 1322044695,9590
0 14 -1 1322044695,9850
0 15 -1 1322044696,0200
0 16 -1 1322044696,0550
1 17 12 0 1 1 1 1 1 1 1 1 1 1 1 1322044696,1110
0 6 -1 1322044696,1500
0 7 -1 1322044696,1790
0 8 -1 1322044696,2140
0 9 -1 1322044696,2690
0 10 -1 1322044696,3040
0 11 -1 1322044696,3600
0 12 -1 1322044696,3990
0 13 -1 1322044696,4290
0 14 -1 1322044696,4640
0 15 -1 1322044696,5190
0 16 -1 1322044696,5540
0 17 -1 1322044696,5850
0 18 -1 1322044696,6490
0 19 -1 1322044696,6660
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044696,7100
0 4 -1 1322044696,7390
0 5 -1 1322044696,7740
0 6 -1 1322044696,8300
0 7 -1 1322044696,8690
0 8 -1 1322044696,8990
0 9 -1 1322044696,9590
0 10 -1 1322044696,9890
0 11 -1 1322044697,0240
0 12 -1 1322044697,0550
0 13 -1 1322044697,1190
0 14 -1 1322044697,1640
0 15 -1 1322044697,1940
0 16 -1 1322044697,2390
0 17 -1 1322044697,2590
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044697,2970
0 6 -1 1322044697,3680
0 7 -1 1322044697,3900
0 8 -1 1322044697,4250
0 9 -1 1322044697,4550
0 10 -1 1322044697,5150
0 11 -1 1322044697,5460
0 12 -1 1322044697,5850
0 13 -1 1322044697,6400
0 14 -1 1322044697,6750
0 15 -1 1322044697,7050
0 16 -1 1322044697,7400
0 17 -1 1322044697,7710
0 18 -1 1322044697,8350
0 19 -1 1322044697,8650
0 20 -1 1322044697,9000
1 21 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044697,9610
0 4 -1 1322044697,9900
0 5 -1 1322044698,0200
0 6 -1 1322044698,0600
0 7 -1 1322044698,0910
0 8 -1 1322044698,1510
0 9 -1 1322044698,1800
0 10 -1 1322044698,2400
0 11 -1 1322044698,2730
0 12 -1 1322044698,3100
0 13 -1 1322044698,3440
0 14 -1 1322044698,3750
0 15 -1 1322044698,4450
0 16 -1 1322044698,4750
0 17 -1 1322044698,5110
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044698,5670
0 6 -1 1322044698,6110
0 7 -1 1322044698,6300
0 8 -1 1322044698,6700
0 9 -1 1322044698,7050
0 10 -1 1322044698,7360
0 11 -1 1322044698,8000
0 12 -1 1322044698,8300
0 13 -1 1322044698,8650
0 14 -1 1322044698,9210
0 15 -1 1322044698,9550
0 16 -1 1322044698,9910
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044699,0320
0 4 -1 1322044699,0610
0 5 -1 1322044699,0950
1 6 3 0 0 0 1322044699,1500
0 4 -1 1322044699,1850
0 5 -1 1322044699,2160
0 6 -1 1322044699,2550
0 7 -1 1322044699,3100
0 8 -1 1322044699,3450
0 9 -1 1322044699,3750
0 10 -1 1322044699,4350
0 11 -1 1322044699,4660
0 12 -1 1322044699,5050
0 13 -1 1322044699,5360
0 14 -1 1322044699,5960
0 15 -1 1322044699,6250
0 16 -1 1322044699,6600
0 17 -1 1322044699,7260
0 18 -1 1322044699,7450
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044699,7910
0 6 -1 1322044699,8210
0 7 -1 1322044699,8550
0 8 -1 1322044699,9100
0 9 -1 1322044699,9550
0 10 -1 1322044699,9840
0 11 -1 1322044700,0190
0 12 -1 1322044700,0490
0 13 -1 1322044700,1090
0 14 -1 1322044700,1390
0 15 -1 1322044700,2000
0 16 -1 1322044700,2400
0 17 -1 1322044700,2700
0 18 -1 1322044700,3050
0 19 -1 1322044700,3350
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044700,3960
0 4 -1 1322044700,4260
0 5 -1 1322044700,4650
0 6 -1 1322044700,4950
0 7 -1 1322044700,5550
0 8 -1 1322044700,5850
0 9 -1 1322044700,6200
0 10 -1 1322044700,6510
0 11 -1 1322044700,7150
0 12 -1 1322044700,7450
0 13 -1 1322044700,7800
0 14 -1 1322044700,8110
0 15 -1 1322044700,8710
0 16 -1 1322044700,9010
0 17 -1 1322044700,9400
0 18 -1 1322044701,0050
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044701,0410
0 6 -1 1322044701,0710
0 7 -1 1322044701,1050
0 8 -1 1322044701,1360
0 9 -1 1322044701,1750
0 10 -1 1322044701,2300
0 11 -1 1322044701,2820
0 12 -1 1322044701,3200
0 13 -1 1322044701,3550
0 14 -1 1322044701,3860
0 15 -1 1322044701,4500
0 16 -1 1322044701,4650
0 17 -1 1322044701,5100
0 18 -1 1322044701,5400
0 19 -1 1322044701,5750
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044701,6310
0 4 -1 1322044701,6700
0 5 -1 1322044701,7000
0 6 -1 1322044701,7360
0 7 -1 1322044701,7900
0 8 -1 1322044701,8250
0 9 -1 1322044701,8560
0 10 -1 1322044701,8960
0 11 -1 1322044701,9500
0 12 -1 1322044701,9850
0 13 -1 1322044702,0100
0 14 -1 1322044702,0800
0 15 -1 1322044702,1110
0 16 -1 1322044702,1500
0 17 -1 1322044702,1800
0 18 -1 1322044702,2150
1 19 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044702,2860
0 7 -1 1322044702,3000
0 8 -1 1322044702,3460
0 9 -1 1322044702,3850
0 10 -1 1322044702,4150
0 11 -1 1322044702,4750
0 12 -1 1322044702,5050
0 13 -1 1322044702,5400
0 14 -1 1322044702,5710
0 15 -1 1322044702,6350
0 16 -1 1322044702,6720
0 17 -1 1322044702,6990
0 18 -1 1322044702,7540
0 19 -1 1322044702,7890
0 20 -1 1322044702,8200
1 21 18 2 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044702,8850
0 4 -1 1322044702,9140
0 5 -1 1322044702,9490
0 6 -1 1322044702,9790
0 7 -1 1322044703,0140
0 8 -1 1322044703,0700
0 9 -1 1322044703,1090
0 10 -1 1322044703,1640
0 11 -1 1322044703,1990
0 12 -1 1322044703,2290
0 13 -1 1322044703,2640
0 14 -1 1322044703,2950
0 15 -1 1322044703,3590
0 16 -1 1322044703,3890
0 17 -1 1322044703,4240
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044703,4790
0 6 -1 1322044703,5140
0 7 -1 1322044703,5690
0 8 -1 1322044703,5850
0 9 -1 1322044703,6340
0 10 -1 1322044703,6640
0 11 -1 1322044703,6990
0 12 -1 1322044703,7290
0 13 -1 1322044703,7900
0 14 -1 1322044703,8290
0 15 -1 1322044703,8590
0 16 -1 1322044703,9190
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044703,9500
0 4 -1 1322044704,0030
0 5 -1 1322044704,0220
1 6 3 0 0 0 1322044704,0810
0 4 -1 1322044704,1090
0 5 -1 1322044704,1440
0 6 -1 1322044704,1740
0 7 -1 1322044704,2340
0 8 -1 1322044704,2650
0 9 -1 1322044704,3040
0 10 -1 1322044704,3340
0 11 -1 1322044704,3940
0 12 -1 1322044704,4240
0 13 -1 1322044704,4590
0 14 -1 1322044704,4900
0 15 -1 1322044704,5540
0 16 -1 1322044704,5840
0 17 -1 1322044704,6190
0 18 -1 1322044704,6490
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044704,7090
0 6 -1 1322044704,7400
0 7 -1 1322044704,7790
0 8 -1 1322044704,8100
0 9 -1 1322044704,8740
0 10 -1 1322044704,9040
0 11 -1 1322044704,9390
0 12 -1 1322044704,9950
0 13 -1 1322044705,0340
0 14 -1 1322044705,0640
0 15 -1 1322044705,1240
0 16 -1 1322044705,1540
0 17 -1 1322044705,1890
0 18 -1 1322044705,2200
1 19 16 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 1322044705,2600
0 4 -1 1322044705,2890
0 5 -1 1322044705,3490
0 6 -1 1322044705,4060
0 7 -1 1322044705,4440
0 8 -1 1322044705,4700
0 9 -1 1322044705,5090
0 10 -1 1322044705,5390
0 11 -1 1322044705,5740
0 12 -1 1322044705,6290
0 13 -1 1322044705,6640
0 14 -1 1322044705,7200
0 15 -1 1322044705,7590
0 16 -1 1322044705,7890
0 17 -1 1322044705,8240
0 18 -1 1322044705,8540
1 19 15 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044705,9140
0 5 -1 1322044705,9450
0 6 -1 1322044705,9840
0 7 -1 1322044706,0390
0 8 -1 1322044706,0740
0 9 -1 1322044706,1290
0 10 -1 1322044706,1470
0 11 -1 1322044706,1700
0 12 -1 1322044706,2340
0 13 -1 1322044706,2640
0 14 -1 1322044706,2990
0 15 -1 1322044706,3540
0 16 -1 1322044706,3890
0 17 -1 1322044706,4200
0 18 -1 1322044706,4840
0 19 -1 1322044706,5140
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044706,5490
0 4 -1 1322044706,5790
0 5 -1 1322044706,6140
0 6 -1 1322044706,6700
0 7 -1 1322044706,7090
0 8 -1 1322044706,7460
0 9 -1 1322044706,7840
0 10 -1 1322044706,8300
0 11 -1 1322044706,8600
0 12 -1 1322044706,8950
0 13 -1 1322044706,9600
0 14 -1 1322044706,9900
0 15 -1 1322044707,0250
0 16 -1 1322044707,0550
0 17 -1 1322044707,1150
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044707,1460
0 6 -1 1322044707,1850
1 7 4 2 3 3 3 1322044707,2140
0 4 -1 1322044707,2750
0 5 -1 1322044707,3050
0 6 -1 1322044707,3400
0 7 -1 1322044707,3760
0 8 -1 1322044707,4100
0 9 -1 1322044707,4650
0 10 -1 1322044707,5000
0 11 -1 1322044707,5350
0 12 -1 1322044707,5900
0 13 -1 1322044707,6260
0 14 -1 1322044707,6660
0 15 -1 1322044707,6950
0 16 -1 1322044707,7550
1 17 14 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044707,7860
0 4 -1 1322044707,8210
0 5 -1 1322044707,8510
0 6 -1 1322044707,9150
0 7 -1 1322044707,9500
0 8 -1 1322044707,9800
0 9 -1 1322044708,0350
0 10 -1 1322044708,0710
0 11 -1 1322044708,1050
0 12 -1 1322044708,1500
0 13 -1 1322044708,1990
0 14 -1 1322044708,2340
0 15 -1 1322044708,2640
0 16 -1 1322044708,2990
0 17 -1 1322044708,3300
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044708,3940
0 6 -1 1322044708,4240
0 7 -1 1322044708,4590
0 8 -1 1322044708,4940
0 9 -1 1322044708,5490
0 10 -1 1322044708,5850
0 11 -1 1322044708,6240
0 12 -1 1322044708,6890
0 13 -1 1322044708,7030
0 14 -1 1322044708,7490
0 15 -1 1322044708,8040
0 16 -1 1322044708,8190
1 17 14 2 3 3 3 3 3 0 0 0 0 0 0 0 0 1322044708,8590
0 4 -1 1322044708,9100
0 5 -1 1322044708,9440
1 6 3 0 0 0 1322044708,9740
0 4 -1 1322044709,0340
0 5 -1 1322044709,0650
0 6 -1 1322044709,1040
0 7 -1 1322044709,1340
0 8 -1 1322044709,1940
0 9 -1 1322044709,2240
0 10 -1 1322044709,2590
0 11 -1 1322044709,3150
0 12 -1 1322044709,3540
0 13 -1 1322044709,3840
0 14 -1 1322044709,4190
0 15 -1 1322044709,4490
0 16 -1 1322044709,5280
0 17 -1 1322044709,5430
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044709,5800
0 6 -1 1322044709,6090
0 7 -1 1322044709,6690
0 8 -1 1322044709,6990
0 9 -1 1322044709,7340
0 10 -1 1322044709,7950
0 11 -1 1322044709,8340
0 12 -1 1322044709,8640
0 13 -1 1322044709,8990
0 14 -1 1322044709,9690
0 15 -1 1322044709,9840
0 16 -1 1322044710,0300
0 17 -1 1322044710,0690
0 18 -1 1322044710,0990
0 19 -1 1322044710,1590
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044710,1840
0 4 -1 1322044710,2290
0 5 -1 1322044710,2600
0 6 -1 1322044710,2990
0 7 -1 1322044710,3290
0 8 -1 1322044710,3890
0 9 -1 1322044710,4190
0 10 -1 1322044710,4790
0 11 -1 1322044710,5100
0 12 -1 1322044710,5490
0 13 -1 1322044710,5790
0 14 -1 1322044710,6140
0 15 -1 1322044710,6690
0 16 -1 1322044710,7040
0 17 -1 1322044710,7350
0 18 -1 1322044710,7990
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044710,8290
0 6 -1 1322044710,8640
1 7 4 2 3 3 3 1322044710,9440
0 4 -1 1322044710,9640
0 5 -1 1322044710,9850
0 6 -1 1322044711,0240
0 7 -1 1322044711,0790
0 8 -1 1322044711,1140
0 9 -1 1322044711,1440
0 10 -1 1322044711,2040
0 11 -1 1322044711,2500
0 12 -1 1322044711,2660
0 13 -1 1322044711,3140
0 14 -1 1322044711,3440
0 15 -1 1322044711,3790
1 16 13 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044711,4090
0 4 -1 1322044711,4700
0 5 -1 1322044711,5090
0 6 -1 1322044711,5390
0 7 -1 1322044711,5740
0 8 -1 1322044711,6290
0 9 -1 1322044711,6640
0 10 -1 1322044711,6990
0 11 -1 1322044711,7590
0 12 -1 1322044711,7890
0 13 -1 1322044711,8240
0 14 -1 1322044711,8540
0 15 -1 1322044711,9140
0 16 -1 1322044711,9450
0 17 -1 1322044711,9840
0 18 -1 1322044712,0390
0 19 -1 1322044712,0740
1 20 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044712,1040
0 8 -1 1322044712,1390
0 9 -1 1322044712,1700
0 10 -1 1322044712,2340
0 11 -1 1322044712,2640
0 12 -1 1322044712,2910
0 13 -1 1322044712,3490
0 14 -1 1322044712,3790
0 15 -1 1322044712,4150
0 16 -1 1322044712,4540
0 17 -1 1322044712,5290
0 18 -1 1322044712,5460
0 19 -1 1322044712,5890
0 20 -1 1322044712,6240
0 21 -1 1322044712,6800
1 22 18 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044712,7200
0 5 -1 1322044712,7490
0 6 -1 1322044712,7840
0 7 -1 1322044712,8140
0 8 -1 1322044712,8740
0 9 -1 1322044712,9050
0 10 -1 1322044712,9440
0 11 -1 1322044712,9990
0 12 -1 1322044713,0340
0 13 -1 1322044713,0640
0 14 -1 1322044713,0990
0 15 -1 1322044713,1300
0 16 -1 1322044713,1940
0 17 -1 1322044713,2240
1 18 12 0 1 1 1 1 1 1 1 1 1 1 1 1322044713,2590
1 7 4 2 3 3 3 1322044713,3140
0 4 -1 1322044713,3490
0 5 -1 1322044713,3800
0 6 -1 1322044713,4190
0 7 -1 1322044713,4490
0 8 -1 1322044713,5090
0 9 -1 1322044713,5390
0 10 -1 1322044713,5740
0 11 -1 1322044713,6300
0 12 -1 1322044713,6880
0 13 -1 1322044713,7260
0 14 -1 1322044713,7590
0 15 -1 1322044713,8090
1 16 13 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044713,8310
0 4 -1 1322044713,8700
0 5 -1 1322044713,9090
0 6 -1 1322044713,9390
0 7 -1 1322044713,9740
0 8 -1 1322044714,0340
0 9 -1 1322044714,0640
0 10 -1 1322044714,1000
0 11 -1 1322044714,1390
0 12 -1 1322044714,1940
0 13 -1 1322044714,2290
0 14 -1 1322044714,2590
0 15 -1 1322044714,2890
0 16 -1 1322044714,3450
0 17 -1 1322044714,3840
0 18 -1 1322044714,4140
1 19 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044714,4750
0 7 -1 1322044714,5040
0 8 -1 1322044714,5390
0 9 -1 1322044714,5950
0 10 -1 1322044714,6340
0 11 -1 1322044714,6640
0 12 -1 1322044714,6990
0 13 -1 1322044714,7290
0 14 -1 1322044714,7890
0 15 -1 1322044714,8200
0 16 -1 1322044714,8590
0 17 -1 1322044714,8890
0 18 -1 1322044714,9490
0 19 -1 1322044714,9790
0 20 -1 1322044715,0370
1 21 18 2 3 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044715,0960
0 4 -1 1322044715,1250
0 5 -1 1322044715,1470
0 6 -1 1322044715,1890
0 7 -1 1322044715,2240
0 8 -1 1322044715,2540
0 9 -1 1322044715,3150
0 10 -1 1322044715,3540
0 11 -1 1322044715,3840
0 12 -1 1322044715,4190
0 13 -1 1322044715,4490
0 14 -1 1322044715,5090
0 15 -1 1322044715,5400
0 16 -1 1322044715,6040
0 17 -1 1322044715,6340
0 18 -1 1322044715,6690
1 19 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044715,7040
0 6 -1 1322044715,7340
0 7 -1 1322044715,7950
0 8 -1 1322044715,8340
0 9 -1 1322044715,8640
0 10 -1 1322044715,9040
0 11 -1 1322044715,9540
0 12 -1 1322044715,9890
0 13 -1 1322044716,0250
0 14 -1 1322044716,0640
0 15 -1 1322044716,0940
0 16 -1 1322044716,1540
0 17 -1 1322044716,1840
0 18 -1 1322044716,2190
0 19 -1 1322044716,2510
1 20 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044716,3160
0 4 -1 1322044716,3470
0 5 -1 1322044716,3840
0 6 -1 1322044716,4300
0 7 -1 1322044716,4650
0 8 -1 1322044716,4960
0 9 -1 1322044716,5350
0 10 -1 1322044716,5900
0 11 -1 1322044716,6250
0 12 -1 1322044716,6550
0 13 -1 1322044716,7150
0 14 -1 1322044716,7460
0 15 -1 1322044716,7840
0 16 -1 1322044716,8150
0 17 -1 1322044716,8750
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044716,9060
0 5 -1 1322044716,9390
0 6 -1 1322044716,9760
0 7 -1 1322044717,0400
0 8 -1 1322044717,0700
0 9 -1 1322044717,1050
0 10 -1 1322044717,1650
0 11 -1 1322044717,1950
0 12 -1 1322044717,2310
0 13 -1 1322044717,2700
0 14 -1 1322044717,3000
0 15 -1 1322044717,3350
0 16 -1 1322044717,3900
0 17 -1 1322044717,4240
0 18 -1 1322044717,4560
1 19 16 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 1322044717,5210
0 4 -1 1322044717,5500
0 5 -1 1322044717,5850
0 6 -1 1322044717,6150
0 7 -1 1322044717,6550
0 8 -1 1322044717,7110
0 9 -1 1322044717,7670
0 10 -1 1322044717,7860
0 11 -1 1322044717,8220
0 12 -1 1322044717,8700
0 13 -1 1322044717,9050
0 14 -1 1322044717,9360
0 15 -1 1322044718,0000
0 16 -1 1322044718,0300
0 17 -1 1322044718,0650
1 18 14 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044718,0960
0 5 -1 1322044718,1550
0 6 -1 1322044718,1860
0 7 -1 1322044718,2250
0 8 -1 1322044718,2800
0 9 -1 1322044718,3150
0 10 -1 1322044718,3450
0 11 -1 1322044718,3900
0 12 -1 1322044718,4210
0 13 -1 1322044718,4610
0 14 -1 1322044718,5150
0 15 -1 1322044718,5500
0 16 -1 1322044718,5810
0 17 -1 1322044718,6150
0 18 -1 1322044718,6710
0 19 -1 1322044718,7100
1 20 16 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 1322044718,7410
0 5 -1 1322044718,8000
0 6 -1 1322044718,8300
0 7 -1 1322044718,8650
0 8 -1 1322044718,8960
0 9 -1 1322044718,9350
0 10 -1 1322044718,9900
0 11 -1 1322044719,0250
0 12 -1 1322044719,0550
0 13 -1 1322044719,1150
0 14 -1 1322044719,1460
0 15 -1 1322044719,1990
0 16 -1 1322044719,2190
0 17 -1 1322044719,2740
0 18 -1 1322044719,3040
1 19 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044719,3390
0 7 -1 1322044719,3700
0 8 -1 1322044719,4290
0 9 -1 1322044719,4640
0 10 -1 1322044719,5000
0 11 -1 1322044719,5540
0 12 -1 1322044719,5840
0 13 -1 1322044719,6200
0 14 -1 1322044719,6540
0 15 -1 1322044719,7140
0 16 -1 1322044719,7450
0 17 -1 1322044719,7790
0 18 -1 1322044719,8390
0 19 -1 1322044719,8700
0 20 -1 1322044719,9040
0 21 -1 1322044719,9390
1 22 19 1 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 1322044719,9950
0 4 -1 1322044720,0290
0 5 -1 1322044720,0590
0 6 -1 1322044720,0950
0 7 -1 1322044720,1290
0 8 -1 1322044720,2140
0 9 -1 1322044720,2300
0 10 -1 1322044720,2740
0 11 -1 1322044720,3040
0 12 -1 1322044720,3540
0 13 -1 1322044720,3790
0 14 -1 1322044720,4090
0 15 -1 1322044720,4690
0 16 -1 1322044720,5010
0 17 -1 1322044720,5390
1 18 13 0 1 1 1 1 1 1 1 1 1 1 1 1 1322044720,5910
0 6 -1 1322044720,6300
0 7 -1 1322044720,6600
0 8 -1 1322044720,6950
0 9 -1 1322044720,7500
0 10 -1 1322044720,7850
0 11 -1 1322044720,8160
0 12 -1 1322044720,8810
0 13 -1 1322044720,9100
0 14 -1 1322044720,9450
0 15 -1 1322044721,0010
0 16 -1 1322044721,0350
0 17 -1 1322044721,0690
0 18 -1 1322044721,1050
1 19 16 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 1322044721,1410
0 4 -1 1322044721,1750
0 5 -1 1322044721,2340
0 6 -1 1322044721,2610
0 7 -1 1322044721,2960
0 8 -1 1322044721,3350
0 9 -1 1322044721,3900
0 10 -1 1322044721,4250
0 11 -1 1322044721,4550
0 12 -1 1322044721,5200
0 13 -1 1322044721,5560
0 14 -1 1322044721,5950
0 15 -1 1322044721,6260
0 16 -1 1322044721,6600
0 17 -1 1322044721,6950
0 18 -1 1322044721,7500
1 19 15 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1322044721,7860
0 5 -1 1322044721,8260
0 6 -1 1322044721,8730
0 7 -1 1322044721,9140
0 8 -1 1322044721,9440
0 9 -1 1322044721,9790
0 10 -1 1322044722,0100
0 11 -1 1322044722,0740
0 12 -1 1322044722,1040
0 13 -1 1322044722,1390
0 14 -1 1322044722,1690
0 15 -1 1322044722,2290
0 16 -1 1322044722,2600
0 17 -1 1322044722,2940
0 18 -1 1322044722,3540
0 19 -1 1322044722,3840
0 20 -1 1322044722,4190
1 21 17 2 3 3 3 3 3 0 0 0 0 0 0 0 0 0 0 0 1322044722,4740
0 5 -1 1322044722,5050
0 6 -1 1322044722,5390
0 7 -1 1322044722,5740
0 8 -1 1322044722,6290
0 9 -1 1322044722,6640
